zone,bhk_type,construction_status,carpet_area,bulit_area,super_bulit_area,price_value,nearbylocation,facility,luxury_facility_scores,luxury_category,Latitude,Longitude,apartment_name,apartment_loc,price_per_sqft,price_range,area_range
north,2,Moderatly Old,1021.0,1213.0,1367.05,0.75,"['Venkateshapura metro station', 'Lakshmi Narasimha Swamy Temple', 'Sri Rama Temple', 'Sai Baba Temple', 'Sri Durgadevi Temple', 'India Evangelical Church', 'Christ Union Church of God', 'Masjid Noor ur Rahman', 'Mosque', 'Sri Mariamman Temple', 'Lakshmi vilas bank ATM', 'Icici bank ATM', 'Hdfc bank ATM', 'K C Raju Multi Speciality Hospital', 'Vinay Nursing Home Lingarajpuram', 'Dianova Diabetes Center and Hospital', 'Sundar Hospital', 'R K Hospital Bengaluru Urban', 'Zion Hospital And Research Centre Pvt.Ltd.', 'Anu Pet Clinic', ""Doctor's diagnostics Centre"", 'J.H.Poly Clinic', 'Mediscon Nursing Home', 'Sathya Hospital', 'Dental and Orthodontic Clinic', 'Sri Durga Medicals', 'Priyanka Pharma', 'Apollo Pharmacy', 'Amrutha Medicals', 'Banglore Lions Service Blood Bank', 'Sathya Medicals', 'Indusind bank', ""Thambis's"", 'Raidan RestaurantRaidan Restaurant', 'Empire Restaurant', 'Nandana Palace', 'Kairali', 'US Pizza', 'Kammanahalli', 'Raidan Restaurant', 'Kerala Kitchen', 'Food Magic', 'Moriz', 'Thalassery', 'Sri Thirumala Cafe', 'Arirang Korean Restaurant', 'Orchid Academy', 'Small World', 'Shemrock Bright', 'Banaswadi railway station']","['Power Back-up', 'Security / Fire Alarm', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",66.0,medium,13.0325,77.6415,Balaji Emerald BEL Layout Vidyaranyapura,Hennur Road,5486.2660473281885,50L-1Cr,1000-1500 sqft
north,2,New Property,846.0,1000.0,1200.0,1.18,"['Garuda Mall', 'Kogilu Main Road', 'NH 44', 'Millennium World School', 'Brindavan Group of Institutions', 'Soukya Hospital', 'Kempegowda International Airport', 'Lumbini Gardens', 'Kirloskar Tech Park', 'Royal Orchid Resort', 'Bangalore Golfing Group']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",125.0,medium,13.0825,77.6355,Bollineni Astra,Kogilu,9833.333333333334,1Cr-1.5Cr,< 1000 sqft
north,2,Relatively New,,1129.0,1256.0,0.99,"['Baiyappanahalli', 'Elements Mall', 'NH 44', 'S L V Vidyanikethan School', 'University of Agricultural Sciences', 'Manipal Hospital Hebbal', 'Kempegowda Intl Airport Bengaluru', 'Kodigehalli Railway Station', 'The Executive Centre', 'Four Seasons Hotel  at Embassy ONE', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Bangalore Football Stadium']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Recently Renovated', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",86.0,medium,13.0655,77.6055,Trendsquares Ortus,Amruthahalli,7882.165605095542,50L-1Cr,1000-1500 sqft
north,2,Under Construction,892.0,1087.0,1240.0,0.95,"['Sri Sanaischara temple', 'Canara bank ATM', 'Axis bank ATM', 'Andhra bank ATM', 'Union bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Hdfc bank ATM', 'Zenith Dental', 'Dr Bhanus Skin Clinic', 'Regal Hospital', 'Sai Hospital', 'Dhanavantri Hospital', 'Dr. Shekars Diabetes Speciality Centre', 'Amruth Clinic', 'Axis Hospital', 'Agarahara Government Hospital', 'Clove Dental', 'Srujan Dental Care', 'Chaithanya Poly Clinic', 'Eswar Women and Day Care Hospital', 'Amrutha Hospital', 'Sangameshwara Clinic', 'Apollo Pharmacy', 'Sri sai sankara pharm', 'Krishna Medicals', 'Bharat Petroleum', 'Orchid-tree', 'Corporation bank', 'Icici bank', 'Kotak mahindra bank', 'State bank of india', 'Jus trufs', 'Beijing Bites', 'Udupi Upahar', 'New Mast Punjabi', 'Rolls Delight', 'Five Star Chicken', 'Ganesh Uphaar', 'Chai Point Juice Corner', 'Karthik Chicken Center', 'Kadak Hotel', 'Jawaharlal Nehru Centre For Advanced Scientific Research', 'I Play I Learn', 'Karnataka College', 'Srujan Play Home', 'Samar International Islamic School', 'Tanisandra railway station', 'Subconscious Compute Pvt. Ltd.', 'BRPL Baketech Pvt LTD - Just bake']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",55.0,medium,13.0804,77.6355,Affity Brundaavana,Sampigehalli,7661.290322580645,50L-1Cr,1000-1500 sqft
north,2,Under Construction,892.0,1087.0,1240.0,0.95,"['Sri Sanaischara temple', 'Canara bank ATM', 'Axis bank ATM', 'Andhra bank ATM', 'Union bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Hdfc bank ATM', 'Zenith Dental', 'Dr Bhanus Skin Clinic', 'Regal Hospital', 'Sai Hospital', 'Dhanavantri Hospital', 'Dr. Shekars Diabetes Speciality Centre', 'Amruth Clinic', 'Axis Hospital', 'Agarahara Government Hospital', 'Clove Dental', 'Srujan Dental Care', 'Chaithanya Poly Clinic', 'Eswar Women and Day Care Hospital', 'Amrutha Hospital', 'Sangameshwara Clinic', 'Apollo Pharmacy', 'Sri sai sankara pharm', 'Krishna Medicals', 'Bharat Petroleum', 'Orchid-tree', 'Corporation bank', 'Icici bank', 'Kotak mahindra bank', 'State bank of india', 'Jus trufs', 'Beijing Bites', 'Udupi Upahar', 'New Mast Punjabi', 'Rolls Delight', 'Five Star Chicken', 'Ganesh Uphaar', 'Chai Point Juice Corner', 'Karthik Chicken Center', 'Kadak Hotel', 'Jawaharlal Nehru Centre For Advanced Scientific Research', 'I Play I Learn', 'Karnataka College', 'Srujan Play Home', 'Samar International Islamic School', 'Tanisandra railway station', 'Subconscious Compute Pvt. Ltd.', 'BRPL Baketech Pvt LTD - Just bake']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",55.0,medium,13.0804,77.6355,Affity Brundaavana,Sampigehalli,7661.290322580645,50L-1Cr,1000-1500 sqft
north,2,New Property,993.0,1419.0,1599.21,1.7,"['Kalyan Nagar Metro Station', 'Elements Mall', 'Thanisandra Main Road', 'Bangalore International School', 'Kristu Jayanti College', 'Altius Superspeciality Hospitals', 'Kempegowda International Airport', 'Yelahanka Railway Junction', 'Manyata Tech Park', 'Hilton Hotel Bengaluru', 'Funworld Water Park', 'Bhattarahalli Indoor Stadium']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Fitness Centre / GYM', 'Waste Disposal']",146.0,medium,13.0325,77.6415,Sobha Victoria Park,Kyalasanahalli,10630.248685288361,1.5Cr-2Cr,1000-1500 sqft
north,2,New Property,,1074.0,1195.0,1.17,"['The Galleria Mall', 'Bellahalli Main Road', 'EuroSchool North Campus', 'Presidency PU College', 'REVA University', 'Amruth Hospital', 'Kempegowda International Airport', 'Kogilu lake walk park', 'Yelahanka Junction', 'SilverKey Executive Stays']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']",75.0,medium,13.0825,77.6355,Mittal Elanza,Kogilu,9790.794979079497,1Cr-1.5Cr,1000-1500 sqft
north,2,Under Construction,1135.0,1349.0,1520.32,1.6,"['Sri Gavreyanna Sidheshwara Swamy Temple', 'Ayappa Temple', 'Emmanuel Marthoma Church', 'Kothanur CSI Church', 'Sri Shiva Chamundi Temple', 'Malankara Orthodox Syrian Church - Bangalore Diocesan Centre', 'Philadelphia AG Church', 'Blessing Worship Center', 'State bank of india ATM', 'Icici bank ATM', 'Union bank ATM', 'Andhra bank ATM', 'Axis bank ATM', 'Medi Derma Hospital', 'Bangalore Prime Hospital', 'Clubhouse', 'Krishna Medicals', 'Golden Palms Visitors Parking', 'Indian overseas bank', 'Icici bank', 'State bank of india', 'Sash Cafe', 'Straight Up', 'Taawoon', 'Chosen Cafe', 'Arunachalam Hot Chips', ""Appam's Bakery and Sweets"", 'Kairali Mess', ""Joicy's Kitchen"", 'De Grand', 'Chinese Bowl', 'Cafe Zamorin', 'Kolkata Famous Kati Roll', 'Coffe Cream Cafe', 'Lassi Store', 'Dreamland Food Corner', 'Fella Cafe', 'Roti Land Family Dhaba', ""Mom's Kitchen - Tanang Naga"", '3 Ediots', 'Cafe Coffee Day', 'Jiffy Cafe', 'Luqma', 'Little Lions', 'Teresa Bacq School', 'Alpha College of Engineering', 'Alpha College of Engineering', 'Vijaya Vittala Institute of Technology', 'Samar International Islamic School', 'Tecwink']","['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",48.0,low,13.0325,77.6415,Salarpuria Sattva Gold Summit,Hennur Road,10524.100189433804,1.5Cr-2Cr,1000-1500 sqft
north,2,Relatively New,,1082.0,1204.0,1.3,"['The Galleria Mall', 'NH 44', 'Sri Venkateshwara Central School', 'CMR University', 'N R V Hospital', 'Kempegowda International Airport', 'Bettahalsoor Railway Station', 'Ecopolis, IT/ITES SEZ', 'Clarks Inn Airport, Bangalore', 'Club Cabana Amusement Park', 'Vidhyanagara Stadium']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Separate entry for servant room', 'No open drainage around', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",61.0,medium,13.0755,77.6355,Purva Zenium,Hosahalli,10797.34219269103,1Cr-1.5Cr,1000-1500 sqft
north,2,Moderatly Old,,1024.0,1140.0,1.37,"['Baiyappanahalli', 'Esteem Mall', 'AH47', 'Rajiv Gandhi Institute of Technology', 'Bangalore International School', 'Ehaa Hospital', 'Kempegowda International Airport', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",112.0,medium,13.0365,77.5925,Prestige Misty Waters,Cholanayakanahalli,12017.543859649124,1Cr-1.5Cr,1000-1500 sqft
north,2,Under Construction,900.0,1056.0,1160.0,1.23,"['Mamta department store', ""JACK'S OM"", 'Bhartiya Mall Of Bengaluru', 'Manipal Academy of Higher Education', 'Curious School', 'KNS INSTITUTE OF TECHNOLOGY', 'Karnataka College of Pharmacy', 'Bank of Baroda ATM', 'Manipal Hospitals', 'Botanical Park Discovery center', 'Wipram Biotech', 'The Leela', 'Hennur cricket ground', 'Brijesh Patel Cricket Academy']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",108.0,medium,13.0825,77.6355,Bhartiya City Nikoo Homes 6,Kogilu,10603.448275862069,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,895.0,1100.0,1195.0,1.3,"['Emmanuel Marthoma Church', 'Malankara Orthodox Syrian Church - Bangalore Diocesan Centre', 'Philadelphia AG Church', 'Sri Gavreyanna Sidheshwara Swamy Temple', 'Ayappa Temple', 'State bank of india ATM', 'Icici bank ATM', 'Union bank ATM', 'Andhra bank ATM', 'Axis bank ATM', 'Dhanavantri Hospital', 'Regal Hospital', 'Bangalore Prime Hospital', 'Sai Hospital', 'Krishna Medicals', 'Indian overseas bank', 'Icici bank', 'State bank of india', 'Straight Up', 'Sash Cafe', 'New Mast Punjabi', 'Taawoon', 'De Grand', 'Alpha College of Engineering', 'Alpha College of Engineering', 'Vijaya Vittala Institute of Technology', 'Karnataka College', 'Koshys Institute of Management Studies', 'Golden Chariot Public School', 'Little Lions', 'BRPL Baketech Pvt LTD - Just bake']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",121.0,medium,13.0804,77.6355,Shriram Luxor,Kannur,10878.661087866109,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,897.0,1100.0,1197.0,1.15,"['Bhartiya Mall Of Bengaluru', 'New Airport Road', 'New Horizon International School', 'Kristu Jayanti College', 'Avita Hospital', 'Kempegowda International Airport', 'Atal Bihari Botanical Garden', 'The Leela Bhartiya City', 'Gold Line Golf', 'Total Football Turf', 'Model Village Museum']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",91.0,medium,13.0337,77.6429,Pride Pegasus,Hennur Gardens,9607.35171261487,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,764.0,932.0,1064.0,1.35,"['Bhartiya Mall Of Bengaluru', 'Lulu International Shopping Malls', 'The Galleria Mall', 'KNS INSTITUTE OF TECHNOLOGY', 'REVA University', 'Millennium World School Bengaluru North', 'EuroSchool North Campus', 'Koshys Group of Institutions', 'DPS North', 'Vijaya Vittala Institute Of Technology', 'REGAL Kidney and Multi Specialty']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",105.0,medium,13.0325,77.6415,Kolte Patil Raaga,Hennur Road,12687.96992481203,1Cr-1.5Cr,< 1000 sqft
north,2,Relatively New,958.0,1200.0,1258.0,1.15,"['Sri Shiva Chamundi Temple', 'Sri Shaneeswhara Swamy Devalaya', 'Andhra bank ATM', 'Axis bank ATM', 'Union bank ATM', 'Icici bank ATM', 'State bank of india ATM', 'Regal Hospital', 'Dhanavantri Hospital', 'Sai Hospital', 'Bangalore Prime Hospital', 'Agarahara Government Hospital', 'Srujan Dental Care', 'Chaithanya Poly Clinic', 'Clubhouse', 'Krishna Medicals', 'United Pharma', 'Golden Palms Visitors Parking', 'Bharat Petroleum', 'Orchid-tree', 'Icici bank', 'Corporation bank', 'Kotak mahindra bank', 'Icici bank', 'State bank of india', 'Syndicate bank', 'State bank of india', 'Indian overseas bank', 'New Mast Punjabi', 'De Grand', 'Arunachalam Hot Chips', 'Chosen Cafe', 'Straight Up', 'Sash Cafe', 'Taawoon', ""Appam's Bakery and Sweets"", 'Kairali Mess', ""Joicy's Kitchen"", 'Chinese Bowl', 'Cafe Zamorin', 'Karthik Chicken Center', 'Chai Point Juice Corner', 'Karnataka College', 'Samar International Islamic School', 'Little Lions', 'Srujan Play Home', 'Golden Chariot Public School', 'Tanisandra railway station', 'BRPL Baketech Pvt LTD - Just bake', 'Tecwink']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",78.0,medium,13.0825,77.6355,Vajram Essenza,Chokkanahalli,9141.494435612083,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,923.0,1134.0,1304.0,1.35,"['The Galleria Mall', 'Doddaballapur Main Rd', 'Vibgyor High School', 'NITTE Pre University College', 'Navachethana Hospital', 'Kempegowda International Airport', 'J B Kaval Tree Park', 'Stadium Football Club', 'NES Bus Stop', 'Yelahanka Junction', 'Metropolis Business Park', 'Ramada by Wyndham Bengaluru Yelahanka', 'Padukone - Dravid Sports Centre']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",48.0,low,13.1005,77.5955,Prestige Royale Gardens,Yelahanka,10352.760736196318,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,944.0,1200.0,1244.0,1.25,"['Sri Shiva Chamundi Temple', 'Sri Shaneeswhara Swamy Devalaya', 'Andhra bank ATM', 'Union bank ATM', 'Axis bank ATM', 'Icici bank ATM', 'State bank of india ATM', 'Regal Hospital', 'Dhanavantri Hospital', 'Sai Hospital', 'Bangalore Prime Hospital', 'Agarahara Government Hospital', 'Srujan Dental Care', 'Chaithanya Poly Clinic', 'Clubhouse', 'Krishna Medicals', 'Golden Palms Visitors Parking', 'Bharat Petroleum', 'Orchid-tree', 'Icici bank', 'Corporation bank', 'Kotak mahindra bank', 'Icici bank', 'State bank of india', 'Indian overseas bank', 'Syndicate bank', 'State bank of india', 'New Mast Punjabi', 'De Grand', 'Straight Up', 'Arunachalam Hot Chips', 'Sash Cafe', 'Chosen Cafe', 'Taawoon', ""Appam's Bakery and Sweets"", 'Kairali Mess', ""Joicy's Kitchen"", 'Chinese Bowl', 'Cafe Zamorin', 'Coffe Cream Cafe', 'Kolkata Famous Kati Roll', 'Lassi Store', 'Karnataka College', 'Samar International Islamic School', 'Little Lions', 'Golden Chariot Public School', 'Srujan Play Home', 'Tanisandra railway station', 'BRPL Baketech Pvt LTD - Just bake', 'Tecwink']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",48.0,low,13.0825,77.6355,Vajram Newtown,Chokkanahalli,10048.23151125402,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,959.0,1200.0,1259.0,1.25,"['The Galleria Mall', 'NH 44, Meenakunte Hosur', 'Vidya Vikas International School', 'REVA University', 'N R V Hospital', 'Bettahalsoor Railway Station']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",110.0,medium,13.0755,77.6355,Godrej Aqua,Hosahalli,9928.514694201747,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,1165.0,1384.0,1559.77,1.3,"['Bhartiya Mall Of Bengaluru', 'SH 104, Kannuru', 'Thanisandra Main Rd', 'KNS Institute Of Technology, Yelahanka', 'Federal Public School', 'Capitol Public School', 'REGAL Kidney and Multi Specialty', 'Manipal Hospitals', 'Kempegowda International Airport', 'Yelahanka Junction', 'The Leela', 'Samprasiddhi Sports Estadio']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",49.0,low,13.0755,77.6355,Orchid Piccadilly,Thirumenahalli,8334.56214698321,1Cr-1.5Cr,1000-1500 sqft
north,2,Relatively New,688.0,900.0,988.0,0.8,"['The Arcade at Brigade Orchards', 'NH 44', 'Akash International School', 'Chanakya University', 'Akash Hospital', 'Kempegowda International Airport', 'Jade Garden', 'Clarks Exotica', 'RFC Football Academy', 'Padukone – Dravid CSE']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",140.0,medium,13.2455,77.6355,Godrej Royale Woods,Devanahalli,8097.165991902834,50L-1Cr,< 1000 sqft
